id,driver_id,package_id,address_id,action,timestamp
9526,13,1331,4445,Drop,"2023-08-13 19:47:11.828180"
9527,5,7300,4116,Pick,"2023-08-13 19:48:39.913047"
9528,8,5142,4753,Pick,"2023-08-13 19:53:04.207314"
9529,13,4688,5269,Drop,"2023-08-13 19:55:56.390458"
9530,6,7006,3731,Drop,"2023-08-13 20:00:23.093989"
9531,11,1576,9620,Drop,"2023-08-13 20:05:42.589041"
9532,7,9872,7541,Pick,"2023-08-13 20:10:49.687657"
9533,1,6945,7800,Pick,"2023-08-13 20:14:44.540533"
9534,20,13,3885,Pick,"2023-08-13 20:17:26.221766"
9535,11,2356,5257,Pick,"2023-08-13 20:19:52.403215"
9536,16,39,7432,Pick,"2023-08-13 20:24:31.777132"
9537,20,1253,1407,Drop,"2023-08-13 20:26:06.674029"
9538,6,2070,9132,Drop,"2023-08-13 20:28:34.951395"
9539,19,8908,5649,Pick,"2023-08-13 20:33:52.147559"
9540,1,1857,4445,Pick,"2023-08-13 20:38:21.921121"
9541,4,6105,4684,Pick,"2023-08-13 20:42:55.220121"
9542,8,3048,5339,Drop,"2023-08-13 20:47:43.176950"
9543,15,1818,14,Pick,"2023-08-13 20:55:44.389596"
9544,5,3759,16,Pick,"2023-08-13 21:01:34.685486"
9545,17,916,7098,Pick,"2023-08-13 21:04:35.191022"
9546,4,6096,5855,Pick,"2023-08-13 21:06:12.367228"
9547,14,6781,103,Pick,"2023-08-13 21:12:30.702653"
9548,7,3418,6201,Pick,"2023-08-13 21:15:03.081932"
9549,13,159,2500,Drop,"2023-08-13 21:21:10.859046"
9550,9,2110,5769,Pick,"2023-08-13 21:24:16.886585"
9551,9,5392,2225,Pick,"2023-08-13 21:25:49.048367"
9552,8,7123,7222,Drop,"2023-08-13 21:29:24.631353"
9553,6,1681,6439,Pick,"2023-08-13 21:34:56.781000"
9554,5,3365,4845,Drop,"2023-08-13 21:39:34.458842"
9555,17,7325,8512,Pick,"2023-08-13 21:47:21.572590"
9556,11,2295,4845,Drop,"2023-08-13 21:52:20.670986"
9557,4,1607,5872,Drop,"2023-08-13 21:56:19.354039"
9558,1,6149,1446,Drop,"2023-08-13 22:01:02.770028"
9559,13,8641,271,Pick,"2023-08-13 22:07:03.643028"
9560,12,9574,2689,Drop,"2023-08-13 22:14:04.962647"
9561,19,6890,4267,Pick,"2023-08-13 22:16:42.570977"
9562,12,4530,9907,Pick,"2023-08-13 22:21:14.877281"
9563,10,8618,8170,Pick,"2023-08-13 22:27:57.569952"
9564,2,7441,7583,Pick,"2023-08-13 22:34:03.203264"
9565,11,3215,3368,Pick,"2023-08-13 22:41:56.914683"
9566,4,9023,5867,Pick,"2023-08-13 22:45:42.438211"
9567,13,8020,3033,Drop,"2023-08-13 22:56:02.062677"
9568,16,8632,3103,Drop,"2023-08-13 22:57:23.530527"
9569,5,4152,7956,Pick,"2023-08-13 23:01:56.893564"
9570,17,2922,1219,Drop,"2023-08-13 23:07:20.832513"
9571,7,304,8684,Drop,"2023-08-13 23:16:00.087777"
9572,19,7568,3033,Drop,"2023-08-13 23:23:04.746273"
9573,9,8660,7432,Drop,"2023-08-13 23:27:10.387939"
9574,3,2152,4078,Pick,"2023-08-13 23:31:50.628513"
9575,3,9136,7377,Pick,"2023-08-13 23:36:55.963284"
9576,15,4372,4792,Pick,"2023-08-13 23:39:47.667249"
9577,5,1808,754,Drop,"2023-08-13 23:41:32.832992"
9578,13,8448,1407,Drop,"2023-08-13 23:44:25.734100"
9579,14,4064,1128,Drop,"2023-08-13 23:49:15.711251"
9580,1,4988,1177,Pick,"2023-08-13 23:53:55.401128"
9581,4,7589,8723,Drop,"2023-08-13 23:59:33.191424"
9582,6,6355,3009,Drop,"2023-08-14 00:02:43.846554"
9583,19,6925,1540,Drop,"2023-08-14 00:08:49.605214"
9584,13,9415,5772,Drop,"2023-08-14 00:17:26.314742"
9585,20,3249,8934,Drop,"2023-08-14 00:23:22.525914"
9586,5,324,1433,Pick,"2023-08-14 00:24:06.621496"
9587,8,1884,6899,Pick,"2023-08-14 00:28:15.338655"
9588,18,5184,2735,Drop,"2023-08-14 00:30:25.291067"
9589,3,797,9791,Pick,"2023-08-14 00:35:33.720084"
9590,3,4238,3959,Drop,"2023-08-14 00:41:53.458647"
9591,12,7943,1946,Drop,"2023-08-14 00:47:11.715845"
9592,1,7638,6893,Drop,"2023-08-14 00:53:21.061231"
9593,14,8243,9683,Drop,"2023-08-14 01:01:27.777408"
9594,4,7199,3930,Pick,"2023-08-14 01:03:57.485413"
9595,18,2636,131,Drop,"2023-08-14 01:08:53.472133"
9596,5,2339,1285,Pick,"2023-08-14 01:14:04.600899"
9597,11,474,195,Pick,"2023-08-14 01:19:33.479665"
9598,17,4543,1375,Pick,"2023-08-14 01:27:08.834095"
9599,19,1663,3828,Pick,"2023-08-14 01:34:11.491077"
9600,20,9372,2457,Drop,"2023-08-14 01:42:02.005260"
9601,4,8043,9898,Pick,"2023-08-14 01:46:07.575092"
9602,2,6275,4699,Drop,"2023-08-14 01:50:58.332967"
9603,12,4368,3349,Pick,"2023-08-14 01:52:53.786466"
9604,13,6832,1480,Drop,"2023-08-14 01:58:48.787518"
9605,9,3020,1407,Pick,"2023-08-14 02:02:45.659014"
9606,16,4284,4049,Pick,"2023-08-14 02:08:38.559807"
9607,16,9579,3285,Drop,"2023-08-14 02:11:20.740972"
9608,20,3354,7461,Drop,"2023-08-14 02:18:14.040599"
9609,3,5393,4021,Pick,"2023-08-14 02:21:55.189441"
9610,3,496,3782,Pick,"2023-08-14 02:24:14.178779"
9611,1,1688,5339,Drop,"2023-08-14 02:31:12.161633"
9612,5,4070,1480,Drop,"2023-08-14 02:35:09.764658"
9613,5,2825,3742,Pick,"2023-08-14 02:37:37.313700"
9614,9,628,7150,Drop,"2023-08-14 02:42:44.966590"
9615,4,4434,3081,Pick,"2023-08-14 02:47:33.615983"
9616,20,5779,4845,Pick,"2023-08-14 02:53:32.663773"
9617,3,9588,3131,Drop,"2023-08-14 02:56:19.520808"
9618,10,8847,5772,Pick,"2023-08-14 03:02:36.804627"
9619,10,4620,1772,Pick,"2023-08-14 03:08:54.784267"
9620,1,4678,4799,Drop,"2023-08-14 03:17:09.855442"
9621,8,1804,387,Drop,"2023-08-14 03:20:41.949133"
9622,8,6284,7449,Pick,"2023-08-14 03:24:15.786975"
9623,7,6639,3731,Drop,"2023-08-14 03:31:53.473883"
9624,12,2768,42,Drop,"2023-08-14 03:38:56.651829"
9625,13,876,4104,Drop,"2023-08-14 03:41:49.968924"
9626,10,8197,2500,Drop,"2023-08-14 03:45:38.895375"
9627,9,1819,5767,Pick,"2023-08-14 03:51:03.529703"
9628,10,9957,717,Pick,"2023-08-14 03:56:25.818811"
9629,11,1861,7449,Pick,"2023-08-14 04:02:03.766940"
9630,3,5702,4289,Pick,"2023-08-14 04:05:01.226033"
9631,2,6015,119,Pick,"2023-08-14 04:11:10.135982"
9632,19,1165,4291,Pick,"2023-08-14 04:17:49.462378"
9633,17,666,8515,Drop,"2023-08-14 04:27:30.420824"
9634,9,2529,471,Pick,"2023-08-14 04:31:11.275462"
9635,8,2374,3928,Pick,"2023-08-14 04:33:25.949147"
9636,3,9833,9575,Drop,"2023-08-14 04:36:53.902241"
9637,13,4007,5405,Pick,"2023-08-14 04:39:33.517792"
9638,11,8756,5877,Pick,"2023-08-14 04:45:26.617992"
9639,6,3099,1407,Drop,"2023-08-14 04:50:06.271293"
9640,17,1486,3081,Drop,"2023-08-14 04:52:34.468181"
9641,15,6525,6545,Pick,"2023-08-14 04:56:13.702904"
9642,16,196,7449,Drop,"2023-08-14 05:04:41.074513"
9643,2,1570,9857,Pick,"2023-08-14 05:09:48.751291"
9644,20,9601,9683,Pick,"2023-08-14 05:14:31.592817"
9645,2,2906,1480,Drop,"2023-08-14 05:19:55.480682"
9646,9,5993,9905,Pick,"2023-08-14 05:25:05.131722"
9647,4,8731,6489,Pick,"2023-08-14 05:31:21.381194"
9648,2,3689,4792,Pick,"2023-08-14 05:38:03.701860"
9649,1,2031,4799,Pick,"2023-08-14 05:44:15.576275"
9650,2,8095,2735,Pick,"2023-08-14 05:52:52.734884"
9651,6,9357,7147,Drop,"2023-08-14 05:58:33.300492"
9652,16,4217,5772,Drop,"2023-08-14 06:03:09.555065"
9653,8,9229,6556,Drop,"2023-08-14 06:12:01.281709"
9654,12,6622,131,Drop,"2023-08-14 06:15:26.986372"
9655,12,8946,5872,Drop,"2023-08-14 06:19:45.908678"
9656,7,7163,2781,Pick,"2023-08-14 06:27:26.369995"
9657,3,8172,3781,Pick,"2023-08-14 06:34:46.236148"
9658,5,382,4845,Pick,"2023-08-14 06:38:58.017615"
9659,16,2876,1496,Pick,"2023-08-14 06:43:42.410293"
9660,11,9367,1420,Pick,"2023-08-14 06:48:25.684570"
9661,13,2219,7772,Drop,"2023-08-14 06:56:00.208742"
9662,10,7302,3742,Drop,"2023-08-14 06:56:55.910404"
9663,4,6071,5772,Pick,"2023-08-14 06:58:13.120166"
9664,5,694,9211,Drop,"2023-08-14 07:04:49.793568"
9665,6,2880,2203,Pick,"2023-08-14 07:10:15.326528"
9666,16,2591,8293,Pick,"2023-08-14 07:14:37.628732"
9667,6,8686,6466,Pick,"2023-08-14 07:20:51.516412"
9668,5,1145,3674,Pick,"2023-08-14 07:26:11.906164"
9669,8,1064,4985,Pick,"2023-08-14 07:36:11.254496"
9670,4,5157,5872,Drop,"2023-08-14 07:40:56.281184"
9671,16,7744,6556,Drop,"2023-08-14 07:46:01.877919"
9672,14,5452,9663,Drop,"2023-08-14 07:53:25.393571"
9673,1,6411,531,Drop,"2023-08-14 07:56:15.402329"
9674,2,6233,6470,Pick,"2023-08-14 07:58:48.506092"
9675,3,3127,3737,Pick,"2023-08-14 08:06:22.034205"
9676,12,8151,284,Pick,"2023-08-14 08:09:14.257465"
9677,12,5401,2304,Pick,"2023-08-14 08:13:37.748131"
9678,12,5845,2091,Drop,"2023-08-14 08:18:26.419441"
9679,2,812,2474,Drop,"2023-08-14 08:24:09.841368"
9680,13,2729,4116,Drop,"2023-08-14 08:25:08.758713"
9681,4,3719,7261,Pick,"2023-08-14 08:30:19.554679"
9682,1,1214,5253,Pick,"2023-08-14 08:34:24.193100"
9683,12,7304,7395,Pick,"2023-08-14 08:39:31.180811"
9684,18,1342,8303,Drop,"2023-08-14 08:41:03.270230"
9685,16,3301,3401,Pick,"2023-08-14 08:45:29.600967"
9686,11,9434,8246,Pick,"2023-08-14 08:48:44.547204"
9687,15,8792,7710,Pick,"2023-08-14 08:53:44.481141"
9688,10,785,2304,Pick,"2023-08-14 09:00:32.770048"
9689,5,9270,5339,Drop,"2023-08-14 09:08:24.258657"
9690,18,3788,8303,Drop,"2023-08-14 09:12:31.116944"
9691,17,3955,4104,Pick,"2023-08-14 09:16:23.285334"
9692,12,8583,65,Pick,"2023-08-14 09:21:16.424643"
9693,12,3204,640,Pick,"2023-08-14 09:23:40.620274"
9694,1,7629,3404,Drop,"2023-08-14 09:27:19.858750"
9695,9,6506,7915,Pick,"2023-08-14 09:32:37.005758"
9696,5,6400,7094,Pick,"2023-08-14 09:37:04.403976"
9697,8,8735,7599,Pick,"2023-08-14 09:42:09.277612"
9698,5,5940,7884,Pick,"2023-08-14 09:45:36.614149"
9699,14,6964,5059,Pick,"2023-08-14 09:52:31.196258"
9700,16,6762,3473,Pick,"2023-08-14 09:58:16.305520"
9701,14,9867,4433,Drop,"2023-08-14 10:06:47.304513"
9702,18,5799,2794,Drop,"2023-08-14 10:11:04.989036"
9703,4,4291,1177,Pick,"2023-08-14 10:11:50.646611"
9704,20,5516,1290,Pick,"2023-08-14 10:18:11.771606"
9705,11,4499,992,Pick,"2023-08-14 10:21:39.158313"
9706,9,7504,8229,Drop,"2023-08-14 10:23:33.247851"
9707,1,3061,539,Pick,"2023-08-14 10:27:35.269655"
9708,4,4050,7875,Pick,"2023-08-14 10:35:05.296408"
9709,8,8441,34,Pick,"2023-08-14 10:42:30.068568"
9710,10,129,3114,Pick,"2023-08-14 10:47:55.608954"
9711,9,9818,2380,Pick,"2023-08-14 10:50:03.504688"
9712,19,5797,7432,Drop,"2023-08-14 10:58:25.894684"
9713,8,8293,8585,Pick,"2023-08-14 11:03:53.928365"
9714,6,6540,5221,Pick,"2023-08-14 11:12:07.042381"
9715,14,6141,8550,Pick,"2023-08-14 11:13:19.434424"
9716,7,91,8170,Pick,"2023-08-14 11:16:24.645281"
9717,20,6519,8432,Pick,"2023-08-14 11:22:35.762389"
9718,10,554,4814,Pick,"2023-08-14 11:27:30.460392"
9719,6,2282,2505,Pick,"2023-08-14 11:30:02.607975"
9720,2,9694,6268,Pick,"2023-08-14 11:35:25.917387"
9721,4,2204,271,Pick,"2023-08-14 11:39:22.387877"
9722,9,637,8515,Drop,"2023-08-14 11:46:52.144351"
9723,3,6089,6470,Drop,"2023-08-14 11:53:08.987206"
9724,15,2084,1471,Pick,"2023-08-14 11:58:25.285516"
9725,7,226,4200,Pick,"2023-08-14 12:03:54.385020"
9726,6,311,949,Drop,"2023-08-14 12:06:55.376160"
9727,10,4318,6629,Pick,"2023-08-14 12:12:26.714061"
9728,13,8628,6893,Drop,"2023-08-14 12:14:58.409714"
9729,2,2752,2313,Pick,"2023-08-14 12:21:49.074594"
9730,2,3562,7094,Drop,"2023-08-14 12:25:43.912417"
9731,4,5470,4441,Pick,"2023-08-14 12:32:01.472259"
9732,19,7025,500,Pick,"2023-08-14 12:39:35.166429"
9733,6,4032,2543,Pick,"2023-08-14 12:42:15.732700"
9734,1,8012,7291,Pick,"2023-08-14 12:48:27.218492"
9735,19,5531,6470,Drop,"2023-08-14 12:55:01.491874"
9736,14,9679,8723,Pick,"2023-08-14 12:59:39.363356"
9737,19,9699,1480,Pick,"2023-08-14 13:02:09.492876"
9738,10,6479,9990,Pick,"2023-08-14 13:10:08.276687"
9739,4,713,2797,Pick,"2023-08-14 13:14:55.844757"
9740,12,9106,8528,Pick,"2023-08-14 13:23:08.526648"
9741,10,1747,16,Pick,"2023-08-14 13:28:43.134768"
9742,6,63,18,Drop,"2023-08-14 13:34:57.326913"
9743,17,3258,5056,Drop,"2023-08-14 13:39:55.276569"
9744,19,3469,5385,Drop,"2023-08-14 13:45:58.063387"
9745,4,302,7449,Drop,"2023-08-14 13:52:54.458681"
9746,8,3090,2824,Drop,"2023-08-14 13:56:11.777528"
9747,10,7313,6224,Pick,"2023-08-14 14:01:52.096003"
9748,10,8865,8303,Pick,"2023-08-14 14:03:20.067857"
9749,5,8956,3826,Pick,"2023-08-14 14:09:43.579229"
9750,20,3339,6316,Pick,"2023-08-14 14:14:59.612482"
9751,2,1900,131,Drop,"2023-08-14 14:21:15.796898"
9752,14,1323,7256,Pick,"2023-08-14 14:27:08.700558"
9753,11,6934,4116,Pick,"2023-08-14 14:33:25.401911"
9754,16,5250,4413,Pick,"2023-08-14 14:36:32.769268"
9755,16,3327,3497,Pick,"2023-08-14 14:41:54.169217"
9756,9,369,7432,Drop,"2023-08-14 14:43:29.986881"
9757,19,9360,5657,Drop,"2023-08-14 14:46:48.756937"
9758,9,9600,6470,Drop,"2023-08-14 14:50:54.497960"
9759,16,2909,5338,Pick,"2023-08-14 14:53:55.928326"
9760,15,1596,3742,Drop,"2023-08-14 14:58:43.974484"
9761,1,2193,4826,Pick,"2023-08-14 15:01:32.225668"
9762,6,5564,4364,Pick,"2023-08-14 15:06:38.062657"
9763,8,7941,777,Pick,"2023-08-14 15:15:13.418758"
9764,2,2587,4445,Pick,"2023-08-14 15:19:03.693304"
9765,3,8568,4134,Pick,"2023-08-14 15:24:29.615656"
9766,7,482,3795,Pick,"2023-08-14 15:34:39.781278"
9767,11,639,7326,Pick,"2023-08-14 15:36:41.853238"
9768,5,7813,6594,Drop,"2023-08-14 15:42:34.882401"
9769,8,6852,2023,Drop,"2023-08-14 15:47:47.354824"
9770,4,9900,4104,Pick,"2023-08-14 15:52:51.677725"
9771,10,1494,9561,Pick,"2023-08-14 16:00:23.325242"
9772,13,8941,9002,Pick,"2023-08-14 16:03:07.435609"
9773,10,3474,1177,Drop,"2023-08-14 16:06:08.270265"
9774,2,8938,8723,Pick,"2023-08-14 16:12:45.136294"
9775,7,1587,3662,Drop,"2023-08-14 16:16:33.372228"
9776,20,7885,5722,Pick,"2023-08-14 16:18:58.311176"
9777,11,9218,6189,Drop,"2023-08-14 16:23:35.938521"
9778,20,5546,131,Pick,"2023-08-14 16:25:36.673286"
9779,4,2594,3742,Drop,"2023-08-14 16:33:24.979900"
9780,18,2642,1875,Drop,"2023-08-14 16:37:28.262806"
9781,20,6866,9791,Pick,"2023-08-14 16:40:01.616352"
9782,6,8381,3033,Drop,"2023-08-14 16:43:20.837253"
9783,4,3853,6733,Pick,"2023-08-14 16:45:36.984173"
9784,6,2602,610,Drop,"2023-08-14 16:49:30.059983"
9785,4,5447,5525,Pick,"2023-08-14 16:54:59.292989"
9786,15,9859,3120,Drop,"2023-08-14 16:59:52.688789"
9787,9,7578,2944,Pick,"2023-08-14 17:04:33.926567"
9788,12,8885,4347,Pick,"2023-08-14 17:10:43.121404"
9789,6,7227,6156,Drop,"2023-08-14 17:13:13.082228"
9790,6,5911,4036,Pick,"2023-08-14 17:17:31.999237"
9791,2,6764,6213,Pick,"2023-08-14 17:22:42.105085"
9792,3,1334,3877,Pick,"2023-08-14 17:27:40.974456"
9793,18,181,1872,Pick,"2023-08-14 17:32:39.300634"
9794,20,1531,5772,Pick,"2023-08-14 17:37:10.678936"
9795,2,3406,2304,Pick,"2023-08-14 17:43:23.735642"
9796,9,3309,9228,Pick,"2023-08-14 17:51:54.858668"
9797,10,3169,5103,Drop,"2023-08-14 17:55:44.493697"
9798,10,1840,9561,Drop,"2023-08-14 17:59:08.941231"
9799,8,962,9575,Drop,"2023-08-14 17:59:31.157226"
9800,13,6634,2810,Pick,"2023-08-14 18:04:47.195463"
9801,20,8860,2304,Drop,"2023-08-14 18:08:43.098494"
9802,13,2281,3928,Drop,"2023-08-14 18:12:57.024891"
9803,16,9713,3131,Drop,"2023-08-14 18:16:43.792410"
9804,20,6938,2981,Pick,"2023-08-14 18:20:20.269648"
9805,7,3013,16,Drop,"2023-08-14 18:28:40.779341"
9806,18,3570,4453,Pick,"2023-08-14 18:29:49.974645"
9807,19,7559,1177,Drop,"2023-08-14 18:32:28.079229"
9808,8,5059,7590,Pick,"2023-08-14 18:42:34.605642"
9809,9,5075,6949,Pick,"2023-08-14 18:48:20.973357"
9810,8,9083,7222,Drop,"2023-08-14 18:55:21.855025"
9811,12,189,4768,Pick,"2023-08-14 19:02:15.729073"
9812,19,617,4445,Drop,"2023-08-14 19:06:24.422482"
9813,1,4892,2474,Pick,"2023-08-14 19:10:56.248163"
9814,17,2776,8096,Pick,"2023-08-14 19:14:41.204782"
9815,11,7302,3742,Pick,"2023-08-14 19:16:59.276281"
9816,15,7064,3039,Drop,"2023-08-14 19:23:08.505145"
9817,3,8756,7772,Drop,"2023-08-14 19:28:05.460140"
9818,15,4683,1749,Drop,"2023-08-14 19:31:20.279799"
9819,5,3716,4116,Drop,"2023-08-14 19:34:21.222645"
9820,15,7472,2304,Drop,"2023-08-14 19:36:39.180381"
9821,16,9370,7603,Pick,"2023-08-14 19:40:59.167042"
9822,16,755,1540,Pick,"2023-08-14 19:49:11.559029"
9823,9,7587,4445,Drop,"2023-08-14 19:53:00.690629"
9824,3,2939,3294,Pick,"2023-08-14 20:02:11.935888"
9825,20,9305,8580,Drop,"2023-08-14 20:06:19.362003"
9826,13,5862,7574,Pick,"2023-08-14 20:12:33.399698"
9827,10,4362,4715,Drop,"2023-08-14 20:14:26.669707"
9828,13,2049,7377,Drop,"2023-08-14 20:19:03.491977"
9829,15,4588,3081,Drop,"2023-08-14 20:24:43.904567"
9830,14,8303,9827,Pick,"2023-08-14 20:29:50.060760"
9831,16,4978,5041,Drop,"2023-08-14 20:31:17.740784"
9832,1,8835,6470,Drop,"2023-08-14 20:37:07.640079"
9833,12,5255,1182,Drop,"2023-08-14 20:44:21.467587"
9834,2,7635,7438,Drop,"2023-08-14 20:51:49.288622"
9835,5,6236,351,Pick,"2023-08-14 20:55:08.471900"
9836,16,5541,3131,Pick,"2023-08-14 21:02:37.963163"
9837,19,4548,4685,Pick,"2023-08-14 21:09:28.811386"
9838,16,9351,2166,Pick,"2023-08-14 21:16:27.713072"
9839,3,3003,271,Pick,"2023-08-14 21:22:18.545764"
9840,14,5423,9604,Pick,"2023-08-14 21:30:34.165539"
9841,17,2799,3401,Drop,"2023-08-14 21:37:40.711632"
9842,17,6027,1749,Drop,"2023-08-14 21:43:25.906728"
9843,5,2656,7449,Drop,"2023-08-14 21:48:52.825265"
9844,8,8757,1446,Drop,"2023-08-14 21:55:57.257133"
9845,1,2174,9169,Pick,"2023-08-14 21:59:02.150895"
9846,13,5159,8723,Drop,"2023-08-14 22:04:02.478062"
9847,6,2316,4310,Pick,"2023-08-14 22:09:41.339077"
9848,20,9852,6594,Pick,"2023-08-14 22:14:54.224932"
9849,10,4635,9918,Drop,"2023-08-14 22:20:40.120015"
9850,6,7538,5891,Drop,"2023-08-14 22:26:22.772325"
9851,15,9901,5015,Pick,"2023-08-14 22:30:48.842541"
9852,9,2478,1121,Pick,"2023-08-14 22:38:08.250243"
9853,14,1548,3928,Drop,"2023-08-14 22:44:26.785164"
9854,7,5379,65,Pick,"2023-08-14 22:47:15.152575"
9855,15,7463,5385,Drop,"2023-08-14 22:49:15.406375"
9856,11,7386,4722,Pick,"2023-08-14 22:54:58.028194"
9857,6,4021,8229,Pick,"2023-08-14 23:00:35.020208"
9858,18,8999,7094,Drop,"2023-08-14 23:04:59.024837"
9859,8,8402,131,Drop,"2023-08-14 23:09:22.386224"
9860,16,9779,3103,Drop,"2023-08-14 23:12:38.708928"
9861,19,2566,8518,Pick,"2023-08-14 23:18:59.103917"
9862,20,4779,1407,Pick,"2023-08-14 23:26:14.134970"
9863,7,5966,7165,Drop,"2023-08-14 23:31:57.327206"
9864,9,7156,9683,Drop,"2023-08-14 23:39:35.289644"
9865,13,4440,351,Pick,"2023-08-14 23:42:49.689655"
9866,5,1360,8229,Pick,"2023-08-14 23:44:39.854447"
9867,17,49,1417,Pick,"2023-08-14 23:48:38.528936"
9868,10,772,6556,Drop,"2023-08-14 23:51:16.461510"
9869,18,1409,1219,Pick,"2023-08-14 23:55:46.306029"
9870,7,2811,1177,Drop,"2023-08-15 00:00:36.484703"
9871,6,2102,7946,Pick,"2023-08-15 00:04:51.300664"
9872,19,7746,9132,Drop,"2023-08-15 00:09:57.372450"
9873,14,8106,6937,Pick,"2023-08-15 00:16:58.832341"
9874,19,2721,1540,Pick,"2023-08-15 00:24:33.149861"
9875,7,8528,407,Pick,"2023-08-15 00:29:01.615944"
9876,10,834,6071,Pick,"2023-08-15 00:30:53.974941"
9877,12,6255,4104,Drop,"2023-08-15 00:37:50.716526"
9878,16,2214,7129,Pick,"2023-08-15 00:43:43.496090"
9879,20,1743,2879,Pick,"2023-08-15 00:51:42.170023"
9880,12,7596,4116,Drop,"2023-08-15 00:55:41.632197"
9881,2,1937,8303,Pick,"2023-08-15 01:00:23.601780"
9882,8,2002,1947,Drop,"2023-08-15 01:08:02.407646"
9883,18,9782,8554,Pick,"2023-08-15 01:12:02.531211"
9884,17,8542,512,Pick,"2023-08-15 01:16:25.799082"
9885,1,6769,351,Drop,"2023-08-15 01:17:26.021562"
9886,1,7567,7307,Drop,"2023-08-15 01:23:35.831652"
9887,18,8434,6495,Pick,"2023-08-15 01:27:52.171375"
9888,10,8402,131,Pick,"2023-08-15 01:34:48.070162"
9889,14,5195,2281,Pick,"2023-08-15 01:42:18.148152"
9890,7,2259,948,Pick,"2023-08-15 01:44:52.765660"
9891,17,4773,9294,Pick,"2023-08-15 01:49:32.737656"
9892,1,3675,4113,Pick,"2023-08-15 01:54:15.504709"
9893,7,769,3879,Pick,"2023-08-15 01:58:32.490730"
9894,15,155,5693,Pick,"2023-08-15 02:06:52.661665"
9895,5,3066,7150,Drop,"2023-08-15 02:16:49.069248"
9896,19,6265,5626,Pick,"2023-08-15 02:22:54.057601"
9897,13,9494,4532,Pick,"2023-08-15 02:27:43.608408"
9898,7,6527,7772,Drop,"2023-08-15 02:30:41.707305"
9899,3,2469,4799,Pick,"2023-08-15 02:38:01.686026"
9900,11,3233,7991,Pick,"2023-08-15 02:43:40.285457"
9901,3,5268,1141,Pick,"2023-08-15 02:45:47.092783"
9902,16,606,467,Pick,"2023-08-15 02:51:15.809214"
9903,14,6116,8815,Pick,"2023-08-15 02:56:56.712987"
9904,7,8270,238,Pick,"2023-08-15 03:01:44.365786"
9905,20,5315,1540,Drop,"2023-08-15 03:06:05.911513"
9906,15,7100,4799,Drop,"2023-08-15 03:10:55.665036"
9907,19,9668,4116,Drop,"2023-08-15 03:14:50.783660"
9908,19,8146,3457,Pick,"2023-08-15 03:19:23.563443"
9909,13,1068,3620,Drop,"2023-08-15 03:23:23.345595"
9910,11,6583,9683,Pick,"2023-08-15 03:28:18.988307"
9911,14,2860,3405,Drop,"2023-08-15 03:37:44.797357"
9912,2,5310,840,Drop,"2023-08-15 03:43:09.892105"
9913,13,5826,9683,Pick,"2023-08-15 03:45:53.657698"
9914,15,1044,2689,Pick,"2023-08-15 03:50:30.082856"
9915,8,2916,5772,Drop,"2023-08-15 03:53:41.528720"
9916,5,2504,7281,Drop,"2023-08-15 03:59:49.106345"
9917,10,6601,6481,Drop,"2023-08-15 04:05:12.877210"
9918,19,1792,440,Pick,"2023-08-15 04:14:34.005107"
9919,6,3270,197,Pick,"2023-08-15 04:18:46.376330"
9920,18,6603,2091,Drop,"2023-08-15 04:20:50.151790"
9921,20,9848,1419,Pick,"2023-08-15 04:26:17.322252"
9922,17,6317,2749,Pick,"2023-08-15 04:28:52.170599"
9923,4,137,5895,Drop,"2023-08-15 04:35:00.586046"
9924,8,2870,7417,Pick,"2023-08-15 04:37:14.156659"
9925,18,1769,5165,Pick,"2023-08-15 04:41:41.081350"
9926,3,8838,6720,Pick,"2023-08-15 04:46:09.105626"
9927,2,659,131,Pick,"2023-08-15 04:48:50.858383"
9928,13,7360,3448,Drop,"2023-08-15 04:54:46.707146"
9929,17,9148,7371,Drop,"2023-08-15 05:00:09.534825"
9930,18,3557,7432,Pick,"2023-08-15 05:00:31.068232"
9931,10,6516,65,Drop,"2023-08-15 05:06:24.611343"
9932,13,8741,2091,Drop,"2023-08-15 05:08:00.590806"
9933,10,6057,9597,Pick,"2023-08-15 05:10:59.404037"
9934,9,7694,836,Drop,"2023-08-15 05:17:00.355890"
9935,7,3546,5806,Drop,"2023-08-15 05:24:07.862184"
9936,19,8168,8446,Drop,"2023-08-15 05:27:44.255964"
9937,5,6121,2091,Drop,"2023-08-15 05:33:49.573003"
9938,3,7348,8515,Drop,"2023-08-15 05:38:11.928368"
9939,16,5317,3401,Drop,"2023-08-15 05:43:46.301822"
9940,3,3286,4871,Pick,"2023-08-15 05:49:02.360691"
9941,2,7503,8199,Pick,"2023-08-15 05:52:40.961085"
9942,19,9327,7436,Pick,"2023-08-15 06:00:10.142935"
9943,5,7600,7772,Drop,"2023-08-15 06:06:21.617227"
9944,11,5358,9117,Pick,"2023-08-15 06:12:40.183674"
9945,9,1582,8515,Pick,"2023-08-15 06:20:41.417045"
9946,12,592,7222,Pick,"2023-08-15 06:27:43.154002"
9947,12,5505,65,Pick,"2023-08-15 06:30:57.254088"
9948,5,9068,6260,Pick,"2023-08-15 06:34:28.624435"
9949,3,45,754,Pick,"2023-08-15 06:38:17.711808"
9950,9,4021,5772,Drop,"2023-08-15 06:47:48.883167"
9951,20,6453,5799,Pick,"2023-08-15 06:54:38.150432"
